PeriodId,persist-spreading-8,persist-spreading-10,persist-spreading-11,persist-spreading-12,persist-spreading-13,persist-spreading-14,persist-spreading-15,persist-spreading-16,persist-spreading-17,persist-spreading-19,persist-spreading-27,persist-spreading-32,persist-spreading-36,persist-spreading-49,persist-spreading-58,persist-spreading-67,persist-spreading-104,persist-spreading-107,persist-spreading-110,persist-spreading-113,persist-spreading-116,persist-spreading-119,persist-spreading-122,persist-spreading-125,persist-spreading-128,persist-spreading-131,persist-spreading-134,persist-spreading-137,persist-spreading-140,persist-spreading-143,persist-spreading-146,persist-spreading-149,persist-spreading-152,persist-spreading-155,persist-spreading-158,persist-spreading-161,persist-spreading-164,persist-spreading-167,persist-spreading-170,persist-spreading-173,persist-spreading-176,persist-spreading-179,persist-spreading-182,persist-spreading-185,persist-spreading-188,persist-spreading-191,persist-spreading-194,persist-spreading-197,persist-spreading-200,persist-spreading-203,persist-spreading-206,persist-spreading-209,persist-spreading-212,persist-spreading-215,persist-spreading-218,persist-spreading-221,persist-spreading-224,persist-spreading-227,persist-spreading-230,persist-spreading-233,persist-spreading-236,persist-spreading-239,persist-spreading-242,persist-spreading-245,persist-spreading-248,persist-spreading-251,persist-spreading-254,persist-spreading-257,persist-spreading-260,persist-spreading-263,persist-spreading-266,persist-spreading-269,persist-spreading-272,persist-spreading-275,persist-spreading-278,persist-spreading-281,persist-spreading-284,persist-spreading-287,persist-spreading-290,persist-spreading-293,persist-spreading-296,persist-spreading-299,persist-spreading-302,persist-spreading-305,persist-spreading-308,persist-spreading-311,persist-spreading-314,persist-spreading-317,persist-spreading-320,persist-spreading-323,persist-spreading-326,persist-spreading-329,persist-spreading-332,persist-spreading-335,persist-spreading-338,persist-spreading-341,persist-spreading-344,persist-spreading-347,persist-spreading-350,persist-spreading-353,persist-spreading-356,persist-spreading-359,persist-spreading-362,persist-spreading-365,persist-spreading-368,persist-spreading-371,persist-spreading-374,persist-spreading-377,persist-spreading-380,persist-spreading-383,persist-spreading-386,persist-spreading-389,persist-spreading-392,persist-spreading-395,persist-spreading-398,persist-spreading-401,persist-spreading-404,persist-spreading-407,persist-spreading-410,persist-spreading-413,persist-spreading-416,persist-spreading-419,persist-spreading-422,persist-spreading-425,persist-spreading-428,persist-spreading-431,persist-spreading-434,persist-spreading-437,persist-spreading-440,persist-spreading-443,persist-spreading-446,persist-spreading-449,persist-spreading-452,persist-spreading-455,persist-spreading-458,persist-spreading-461,persist-spreading-464,persist-spreading-467,persist-spreading-470,persist-spreading-473,persist-spreading-476,TurnoverRec-559,TurnoverRec-564,TurnoverRec-567,TurnoverRec-570,TurnoverRec-573,TurnoverRec-576,TurnoverRec-579,TurnoverRec-582,TurnoverRec-585,TurnoverRec-588,TurnoverRec-591,TurnoverRec-594,TurnoverRec-597,TurnoverRec-600,TurnoverRec-603,TurnoverRec-606,TurnoverRec-609,TurnoverRec-612,TurnoverRec-615,TurnoverRec-618,TurnoverRec-621,TurnoverRec-624,TurnoverRec-627,TurnoverRec-630,TurnoverRec-633,TurnoverRec-636,TurnoverRec-639,TurnoverRec-642,TurnoverRec-645,TurnoverRec-648,TurnoverRec-651,TurnoverRec-654,TurnoverRec-657,TurnoverRec-732,TurnoverRec-752,TurnoverRec-755,TurnoverRec-758,TurnoverRec-761,TurnoverRec-764,TurnoverRec-767,TurnoverRec-770,TurnoverRec-773,TurnoverRec-776,TurnoverRec-779,TurnoverRec-782,TurnoverRec-785,TurnoverRec-788,TurnoverRec-791,TurnoverRec-794,TurnoverRec-797,TurnoverRec-800,TurnoverRec-803,TurnoverRec-806,TurnoverRec-809,TurnoverRec-812,TurnoverRec-815,TurnoverRec-818,TurnoverRec-821,TurnoverRec-824,TurnoverRec-827,TurnoverRec-830,TurnoverRec-833,TurnoverRec-836,TurnoverRec-839,TurnoverRec-842,TurnoverRec-845,TurnoverRec-848,TurnoverRec-851,TurnoverRec-854,TurnoverRec-857,TurnoverRec-860,TurnoverRec-863,TurnoverRec-866,TurnoverRec-869,TurnoverRec-872,TurnoverRec-875,TurnoverRec-878,TurnoverRec-881,TurnoverRec-886,TurnoverRec-889,TurnoverRec-892,TurnoverRec-895,TurnoverRec-898,TurnoverRec-901,TurnoverRec-904,TurnoverRec-907,TurnoverRec-910,TurnoverRec-913,TurnoverRec-916,TurnoverRec-919,TurnoverRec-922,TurnoverRec-925,TurnoverRec-928,TurnoverRec-931,TurnoverRec-934,TurnoverRec-937,TurnoverRec-940,TurnoverRec-943,TurnoverRec-946,TurnoverRec-949,TurnoverRec-952,TurnoverRec-955,TurnoverRec-958,TurnoverRec-961,TurnoverRec-964,TurnoverRec-967,TurnoverRec-970,TurnoverRec-973,TurnoverRec-976,TurnoverRec-979,TurnoverRec-982,TurnoverRec-985,TurnoverRec-988,TurnoverRec-991
1,-24,-28,24,20,-24,36,36,-24,116,24,-24,-24,-40,44,44,80,68,44,28,84,40,68,40,68,72,44,80,40,44,72,32,40,40,32,40,72,80,28,44,84,84,44,72,80,80,28,28,72,44,40,44,80,68,80,84,68,40,84,72,68,80,28,44,28,84,32,40,72,72,32,32,80,80,80,44,80,32,68,68,28,40,44,44,68,68,80,80,84,28,28,44,28,32,32,40,40,40,28,68,32,84,40,32,40,80,84,32,68,40,84,68,32,80,68,84,28,40,28,28,72,80,68,44,32,32,28,28,84,40,40,44,84,80,40,68,32,32,32,84,40,28,80,32,32,44,40,80,28,68,40,44,72,44,32,68,40,84,68,72,44,44,80,68,68,68,40,68,44,72,72,72,80,28,80,44,80,40,72,32,72,28,40,40,32,80,72,40,44,44,84,40,84,80,72,28,44,68,32,80,32,32,32,80,40,68,84,28,80,44,68,28,80,44,32,28,80,68,80,28,44,44,80,72,44,68,44,72,32,80,84,68,72,84,72,44,68,32,84,40,44,68,32,44,40,80,44,32,84,44,40,32,68,28,40,80
2,-35.15625,-36.71875,-32.03125,-32.8125,-35.9375,-30.46875,-30.46875,-36.71875,-4.6875,-32.03125,-35.9375,-35.9375,-40.625,-35.9375,-34.375,-28.90625,-32.03125,-35.15625,-37.5,-30.46875,-35.15625,-31.25,-35.15625,-31.25,-30.46875,-34.375,-29.6875,-35.9375,-35.15625,-30.46875,-36.71875,-35.15625,-35.15625,-36.71875,-30.46875,-31.25,-30.46875,-37.5,-34.375,-29.6875,-29.6875,-28.90625,-30.46875,-30.46875,-28.90625,-37.5,-32.03125,-31.25,-35.15625,-35.15625,-34.375,-29.6875,-30.46875,-29.6875,-29.6875,-31.25,-35.15625,-28.90625,-31.25,-32.03125,-29.6875,-37.5,-35.15625,-37.5,-30.46875,-36.71875,-35.15625,-32.03125,-32.03125,-36.71875,-35.9375,-30.46875,-29.6875,-29.6875,-34.375,-30.46875,-35.9375,-31.25,-31.25,-37.5,-35.15625,-35.15625,-35.15625,-32.03125,-30.46875,-29.6875,-29.6875,-28.90625,-36.71875,-36.71875,-35.15625,-36.71875,-36.71875,-36.71875,-29.6875,-35.15625,-35.15625,-37.5,-31.25,-36.71875,-28.90625,-30.46875,-35.9375,-35.9375,-29.6875,-28.90625,-36.71875,-32.03125,-35.15625,-29.6875,-31.25,-35.9375,-28.90625,-31.25,-30.46875,-37.5,-35.9375,-36.71875,-37.5,-30.46875,-29.6875,-32.03125,-35.15625,-35.9375,-36.71875,-36.71875,-36.71875,-29.6875,-35.15625,-35.9375,-34.375,-29.6875,-29.6875,-35.15625,-31.25,-36.71875,-36.71875,-36.71875,-28.90625,-35.15625,-36.71875,-28.90625,-35.9375,-35.9375,-35.15625,-35.15625,-30.46875,-36.71875,-31.25,-35.15625,-35.15625,-31.25,-35.15625,-36.71875,-30.46875,-35.15625,-29.6875,-32.03125,-30.46875,-34.375,-35.15625,-29.6875,-31.25,-31.25,-30.46875,-35.9375,-31.25,-34.375,-30.46875,-32.03125,-31.25,-29.6875,-36.71875,-29.6875,-34.375,-29.6875,-35.15625,-32.03125,-36.71875,-30.46875,-37.5,-30.46875,-35.9375,-36.71875,-28.90625,-31.25,-35.9375,-35.15625,-28.90625,-29.6875,-35.15625,-29.6875,-28.90625,-32.03125,-37.5,-35.15625,-32.03125,-36.71875,-29.6875,-30.46875,-36.71875,-35.9375,-29.6875,-35.15625,-30.46875,-29.6875,-37.5,-29.6875,-35.15625,-32.03125,-37.5,-29.6875,-34.375,-36.71875,-36.71875,-30.46875,-31.25,-30.46875,-37.5,-35.15625,-35.15625,-29.6875,-32.03125,-34.375,-31.25,-35.15625,-31.25,-35.9375,-30.46875,-29.6875,-31.25,-30.46875,-30.46875,-31.25,-35.15625,-32.03125,-35.9375,-30.46875,-35.15625,-35.15625,-31.25,-36.71875,-35.15625,-35.9375,-29.6875,-34.375,-36.71875,-29.6875,-28.90625,-35.15625,-36.71875,-31.25,-36.71875,-35.15625,-29.6875
3,-22.5225225225225,-18.9189189189189,-12.6126126126126,-13.5135135135135,-16.2162162162162,-11.7117117117117,-11.7117117117117,-17.1171171171171,9.90990990990992,-12.6126126126126,-25.2252252252252,-34.2342342342342,-37.8378378378378,-17.1171171171171,-15.3153153153153,-7.20720720720721,-7.20720720720721,-16.2162162162162,-18.018018018018,-8.1081081081081,-18.018018018018,-9.00900900900901,-16.2162162162162,-1.80180180180181,-6.30630630630631,-17.1171171171171,-6.30630630630631,-19.8198198198198,-10.8108108108108,-8.1081081081081,-18.9189189189189,-16.2162162162162,-16.2162162162162,-18.9189189189189,-18.9189189189189,-7.20720720720721,-6.30630630630631,-18.018018018018,-17.1171171171171,-6.30630630630631,-8.1081081081081,-17.1171171171171,-7.20720720720721,-6.30630630630631,-5.40540540540541,-18.9189189189189,-19.8198198198198,-7.20720720720721,-18.018018018018,-18.018018018018,-15.3153153153153,-5.40540540540541,-6.30630630630631,-6.30630630630631,-7.20720720720721,-6.30630630630631,-18.018018018018,-7.20720720720721,-7.20720720720721,-9.90990990990991,-6.30630630630631,-19.8198198198198,-16.2162162162162,-19.8198198198198,-8.1081081081081,-17.1171171171171,-16.2162162162162,-7.20720720720721,-9.00900900900901,-17.1171171171171,-18.018018018018,-6.30630630630631,-7.20720720720721,-5.40540540540541,-15.3153153153153,-6.30630630630631,-18.018018018018,-7.20720720720721,-6.30630630630631,-19.8198198198198,-18.018018018018,-16.2162162162162,-16.2162162162162,-9.00900900900901,-6.30630630630631,-5.40540540540541,-9.00900900900901,-5.40540540540541,-17.1171171171171,-17.1171171171171,-18.018018018018,-18.9189189189189,-18.9189189189189,-17.1171171171171,-16.2162162162162,-16.2162162162162,-18.018018018018,-19.8198198198198,-9.90990990990991,-11.7117117117117,-7.20720720720721,-18.9189189189189,-18.018018018018,-17.1171171171171,-8.1081081081081,-5.40540540540541,-18.9189189189189,-7.20720720720721,-18.018018018018,-6.30630630630631,-9.00900900900901,-18.018018018018,-7.20720720720721,-7.20720720720721,-8.1081081081081,-18.018018018018,-18.9189189189189,-17.1171171171171,-18.018018018018,-9.00900900900901,-8.1081081081081,-9.00900900900901,-16.2162162162162,-16.2162162162162,-18.9189189189189,-18.9189189189189,-18.9189189189189,-8.1081081081081,-16.2162162162162,-18.9189189189189,-17.1171171171171,-8.1081081081081,-7.20720720720721,-18.018018018018,-8.1081081081081,-17.1171171171171,-17.1171171171171,-18.9189189189189,-5.40540540540541,-18.018018018018,-18.9189189189189,-6.30630630630631,-18.018018018018,-16.2162162162162,-18.018018018018,-18.018018018018,-6.30630630630631,-17.1171171171171,-7.20720720720721,-18.9189189189189,-18.018018018018,-6.30630630630631,-18.018018018018,-17.1171171171171,-6.30630630630631,-18.018018018018,-5.40540540540541,-9.00900900900901,-8.1081081081081,-17.1171171171171,-18.018018018018,-7.20720720720721,-8.1081081081081,-9.00900900900901,-8.1081081081081,-17.1171171171171,-7.20720720720721,-15.3153153153153,-8.1081081081081,-7.20720720720721,-8.1081081081081,-7.20720720720721,-17.1171171171171,-6.30630630630631,-17.1171171171171,-7.20720720720721,-18.018018018018,-7.20720720720721,-18.9189189189189,-8.1081081081081,-18.018018018018,-18.9189189189189,-17.1171171171171,-17.1171171171171,1.80180180180181,-7.20720720720721,-18.9189189189189,-16.2162162162162,-15.3153153153153,-7.20720720720721,-16.2162162162162,-5.40540540540541,-7.20720720720721,-9.00900900900901,-18.018018018018,-18.018018018018,0,-17.1171171171171,-5.40540540540541,-16.2162162162162,-18.9189189189189,-18.018018018018,-8.1081081081081,-18.018018018018,-8.1081081081081,-6.30630630630631,-18.018018018018,-5.40540540540541,-18.018018018018,-7.20720720720721,-20.7207207207207,-5.40540540540541,-17.1171171171171,-17.1171171171171,-17.1171171171171,-9.00900900900901,-6.30630630630631,-6.30630630630631,-18.9189189189189,-16.2162162162162,-16.2162162162162,-6.30630630630631,-7.20720720720721,-17.1171171171171,-8.1081081081081,-16.2162162162162,-6.30630630630631,-17.1171171171171,-6.30630630630631,-6.30630630630631,-8.1081081081081,-8.1081081081081,-0.900900900900903,-7.20720720720721,-18.018018018018,-9.00900900900901,-18.018018018018,-7.20720720720721,-18.018018018018,-18.018018018018,-9.00900900900901,-17.1171171171171,-18.018018018018,-17.1171171171171,-8.1081081081081,-15.3153153153153,-17.1171171171171,-6.30630630630631,-15.3153153153153,-16.2162162162162,-17.1171171171171,-7.20720720720721,-17.1171171171171,-16.2162162162162,-7.20720720720721
4,-43.4782608695652,-48.3695652173913,-39.6739130434783,-40.7608695652174,-44.0217391304348,-36.9565217391304,-44.5652173913043,-41.8478260869565,29.8913043478261,-45.1086956521739,-48.3695652173913,-72.8260869565217,-75.5434782608696,-40.2173913043478,-33.695652173913,-16.3043478260869,-20.6521739130435,-32.6086956521739,-21.7391304347826,-21.1956521739131,-25.5434782608696,-7.60869565217391,-28.8043478260869,-29.8913043478261,-23.3695652173913,-29.3478260869565,-4.34782608695652,-21.1956521739131,-29.8913043478261,-21.7391304347826,-17.9347826086957,-31.5217391304348,-28.8043478260869,-30.4347826086957,-33.695652173913,-28.8043478260869,-27.7173913043478,-36.4130434782609,-20.1086956521739,-21.1956521739131,-21.7391304347826,-36.4130434782609,-9.78260869565217,-14.6739130434783,-15.7608695652174,-35.3260869565217,-39.1304347826087,-25.5434782608696,-28.8043478260869,-35.8695652173913,-19.5652173913043,-26.6304347826087,-23.9130434782609,-14.6739130434783,-19.5652173913043,-15.2173913043478,-11.9565217391304,-27.7173913043478,-19.0217391304348,-26.6304347826087,-20.1086956521739,-36.9565217391304,-35.8695652173913,-29.8913043478261,-23.3695652173913,-16.8478260869565,-34.2391304347826,-24.4565217391304,-27.7173913043478,-28.2608695652174,-34.7826086956522,-20.1086956521739,6.52173913043479,-18.4782608695652,-19.5652173913043,-25,-33.695652173913,-18.4782608695652,-19.5652173913043,-31.5217391304348,-32.6086956521739,-28.2608695652174,-31.5217391304348,-25.5434782608696,-14.1304347826087,-27.7173913043478,-19.5652173913043,-29.3478260869565,-22.2826086956522,-25,-10.3260869565217,-28.8043478260869,-26.6304347826087,-34.2391304347826,-28.2608695652174,-35.3260869565217,-34.7826086956522,-27.1739130434783,-9.78260869565217,-16.8478260869565,-23.9130434782609,-35.3260869565217,-28.8043478260869,-29.8913043478261,-27.1739130434783,-17.9347826086957,-36.4130434782609,-22.2826086956522,-32.0652173913043,8.69565217391304,-20.1086956521739,-25.5434782608696,-26.0869565217391,-28.2608695652174,-22.2826086956522,-28.2608695652174,-26.6304347826087,-28.8043478260869,-31.5217391304348,-25,-23.3695652173913,-23.3695652173913,-5.43478260869565,-35.3260869565217,-29.8913043478261,-27.7173913043478,-31.5217391304348,-23.9130434782609,-14.1304347826087,-29.8913043478261,-36.4130434782609,-26.0869565217391,10.8695652173913,-32.0652173913043,-14.6739130434783,-8.15217391304348,-21.7391304347826,3.26086956521738,-21.1956521739131,-27.1739130434783,-30.4347826086957,-18.4782608695652,-20.6521739130435,-32.0652173913043,-24.4565217391304,-36.4130434782609,-14.6739130434783,-35.8695652173913,-16.8478260869565,-19.0217391304348,-25,-19.0217391304348,-27.7173913043478,-28.8043478260869,-26.0869565217391,-32.6086956521739,-20.6521739130435,-18.4782608695652,-18.4782608695652,-24.4565217391304,-32.0652173913043,-9.78260869565217,-2.71739130434783,-26.6304347826087,-24.4565217391304,-33.695652173913,-15.7608695652174,-27.7173913043478,15.2173913043478,-21.7391304347826,-23.9130434782609,-13.5869565217391,-35.3260869565217,-25.5434782608696,-11.9565217391304,-23.9130434782609,-32.6086956521739,-6.52173913043478,-9.23913043478261,-9.78260869565217,-23.3695652173913,-7.60869565217391,-39.6739130434783,-34.7826086956522,-14.1304347826087,-21.1956521739131,-25,-24.4565217391304,-22.8260869565217,-19.0217391304348,-29.3478260869565,-19.5652173913043,-21.7391304347826,-25,-30.4347826086957,-32.0652173913043,-27.7173913043478,-32.6086956521739,-27.7173913043478,-28.2608695652174,-27.1739130434783,-25.5434782608696,-13.0434782608696,-26.0869565217391,-9.23913043478261,6.52173913043479,-30.9782608695652,-24.4565217391304,-34.2391304347826,0.543478260869557,-35.3260869565217,-11.9565217391304,-27.1739130434783,-20.1086956521739,-31.5217391304348,-28.2608695652174,-25,-23.3695652173913,-24.4565217391304,-30.4347826086957,-22.8260869565217,2.71739130434783,-24.4565217391304,-29.3478260869565,-14.1304347826087,-20.6521739130435,-22.8260869565217,-26.6304347826087,-20.6521739130435,-10.8695652173913,-17.9347826086957,-14.1304347826087,-21.7391304347826,-21.1956521739131,-20.1086956521739,-23.3695652173913,-32.0652173913043,-21.7391304347826,-34.2391304347826,-27.7173913043478,-23.3695652173913,-30.9782608695652,-37.5,-32.0652173913043,-19.5652173913043,-29.3478260869565,-14.6739130434783,-27.1739130434783,-23.3695652173913,-28.2608695652174,-30.9782608695652,-28.2608695652174,-32.6086956521739,-32.6086956521739,-14.1304347826087
