CoreFX,CoreCLR,Roslyn,Rust,Kubernetes
1,8,1,5,1
1,2,8,1,1
1,8,3,21,1
16,9,1,2,2
1,2,1,13,4
1,3,3,1,1
2,1,9,2,2
1,19,8,4,24
1,21,5,4,2
16,6,7,1,1
2,2,44,2,10
6,1,5,1,1
42,1,3,1,1
3,3,25,8,1
2,3,17,2,4
1,2,1,1,1
2,1,7,5,5
7,4,8,1,2
7,3,5,2,1
6,1,16,4,1
54,2,1,1,4
4,6,13,8,1
2,1,23,82,1
5,14,23,4,1
1,13,3,4,13
2,3,1,6,1
12,6,17,9,2
1,1,15,2,1
9,2,4,3,1
1,5,1,1,17
2,9,18,5,27
3,3,8,11,6
3,1,3,1,11
3,10,16,2,21
2,1,35,15,10
3,11,27,1,2
5,4,13,6,1
3,1,10,5,7
1,17,1,2,4
54,1,16,5,5
1,3,37,2,9
7,1,3,5,63
1,1,6,6,1
39,1,2,5,2
6,2,12,1,6
5,4,9,7,1
1,1,2,7,6
9,1,8,1,3
16,20,1,4,18
57,23,35,1,3
6,7,5,8,3
11,13,4,7,3
9,16,13,2,12
7,1,10,3,6
5,3,1,3,1
1,7,1,4,4
1,6,8,4,53
11,1,8,7,3
19,6,10,3,1
10,7,4,3,1
40,3,1,16,1
5,7,1,6,9
5,35,10,5,5
30,3,17,2,4
1,28,16,5,9
15,1,18,1,1
1,46,2,2,4
23,10,1,7,8
10,2,1,7,55
3,7,1,15,2
5,3,1,4,3
8,3,4,4,2
2,1,36,2,1
1,4,1,1,5
12,17,4,4,2
4,2,2,5,2
18,9,1,3,3
1,2,7,39,1
7,1,1,1,1
14,5,1,5,3
5,1,87,1,1
3,2,2,6,3
2,2,4,13,2
3,6,1,4,4
16,1,5,4,10
4,5,29,9,2
2,20,5,4,1
16,4,10,4,27
6,4,4,5,8
5,6,5,7,13
2,10,17,1,1
3,7,20,9,1
4,5,65,1,3
1,3,44,2,35
4,1,5,7,16
2,8,7,1,5
4,2,4,4,5
5,43,13,8,74
1,25,23,3,9
5,4,1,2,1
55,12,4,7,2
7,6,33,1,12
2,1,1,1,8
119,1,13,3,32
20,1,14,3,5
2,2,19,3,28
1,12,1,2,2
20,7,7,1,1
17,3,6,8,4
7,3,63,2,19
20,7,63,7,3
11,3,6,1,1
1,11,2,3,5
2,4,15,4,3
3,8,7,1,2
1,1,9,2,7
1,10,24,5,7
2,2,57,5,2
1,13,1,8,40
3,17,20,1,6
2,3,69,2,5
43,1,3,10,3
4,1,8,1,5
20,1,7,1,4
8,4,6,15,2
2,3,21,3,39
3,19,5,4,1
1,35,4,1,6
59,7,3,1,7
8,9,1,1,10
6,10,2,11,14
13,1,4,8,38
3,1,19,8,1
1,1,9,3,6
5,6,1,9,4
1,2,6,6,1
1,4,36,1,43
2,4,14,2,12
3,2,9,4,14
5,1,1,1,19
4,32,7,6,36
11,1,26,4,1
2,2,5,1,17
29,15,2,3,21
1,2,2,3,16
2,3,1,2,37
7,10,14,17,4
35,17,5,2,11
1,1,3,1,24
44,2,5,1,14
4,7,3,3,5
5,4,9,1,2
31,5,12,15,7
22,1,7,16,7
3,2,4,3,114
3,10,1,6,3
2,2,30,4,11
10,23,43,6,3
5,2,15,10,8
5,14,19,10,24
11,2,1,19,8
9,6,1,2,10
13,3,1,18,21
8,4,1,2,44
1,2,1,8,1
2,1,1,3,5
41,2,2,9,12
20,1,1,12,1
2,9,1,3,17
9,1,1,55,2
7,1,5,2,1
4,1,1,1,20
3,5,6,1,12
32,1,13,18,10
3,1,35,1,14
2,1,2,1,11
12,1,2,2,1
12,1,7,5,4
3,1,79,1,5
1,2,6,2,14
9,2,5,1,1
8,20,3,20,2
28,6,8,5,4
2,5,26,1,2
13,6,1,6,9
1,5,5,4,8
33,15,10,83,22
13,1,1,1,10
2,1,7,4,1
21,21,18,8,3
1,14,1,63,2
8,5,81,1,43
1,3,10,4,8
1,27,6,1,5
50,7,61,1,2
1,2,5,6,1
18,17,4,5,20
19,2,5,1,1
5,20,18,1,4
5,39,7,4,3
14,1,3,5,2
11,55,17,1,2
2,3,2,10,5
1,52,5,1,27
5,7,3,2,3
7,1,3,2,1
4,6,22,7,17
181,5,11,15,1
1,10,28,3,2
21,16,8,3,4
21,4,6,5,6
12,8,71,6,1
1,3,60,2,6
2,2,5,1,18
3,17,30,5,141
13,1,9,3,1
21,4,16,4,28
32,2,75,11,13
1,4,1,16,4
3,2,6,2,15
26,1,12,8,130
3,7,43,5,2
4,6,4,6,1
1,12,3,15,3
2,1,10,14,40
5,12,10,14,4
4,3,5,5,7
5,6,47,5,3
3,6,3,3,3
1,7,8,29,6
11,3,8,21,10
5,6,7,1,3
8,4,5,5,22
5,7,10,3,19
1,11,4,1,4
1,9,1,5,1
9,4,2,5,3
2,8,7,12,1
1,2,34,2,17
28,4,8,5,1
1,3,6,1,2
6,1,17,4,2
20,52,1,2,1
28,31,5,2,1
5,2,2,8,2
8,21,5,2,2
5,1,6,2,157
26,11,12,3,2
1,14,4,3,18
13,4,3,1,3
1,15,65,4,3
2,5,3,2,9
1,9,3,2,5
13,5,8,1,72
10,7,4,1,2
20,1,1,1,17
51,10,8,1,20
5,12,5,2,11
1,8,19,1,12
1,8,22,2,1
3,17,16,3,4
1,7,7,1,2
4,3,3,1,2
3,9,1,42,3
15,1,1,2,1
23,1,6,13,5
3,14,5,1,13
5,1,1,1,1
10,6,1,9,5
15,1,1,1,5
3,2,2,3,4
21,49,3,1,18
8,1,3,1,2
1,23,1,2,14
3,13,2,5,5
4,1,8,9,21
37,1,27,1,38
49,13,1,1,5
12,9,4,1,10
2,4,6,1,61
33,1,41,1,1
2,6,15,1,10
1,5,10,1,1
10,3,7,2,46
6,27,15,1,3
1,9,6,1,15
1,8,34,1,4
29,6,1,2,7
3,1,14,1,6
6,4,51,1,7
1,6,6,1,3
24,5,5,1,1
11,7,17,2,30
6,26,11,1,9
18,3,95,1,2
10,4,5,1,11
1,19,2,1,32
20,6,9,1,3
7,9,20,1,6
1,4,5,1,2
12,9,6,1,7
1,1,9,4,2
1,4,17,7,9
16,33,4,1,16
1,7,2,26,2
2,14,7,4,1
2,5,2,2,30
1,4,37,1,11
13,14,29,2,10
6,4,9,1,9
3,2,37,1,7
6,3,12,2,8
2,1,7,5,4
3,2,89,3,2
4,5,73,4,6
4,3,8,10,1
1,1,20,1,14
8,1,6,5,1
2,4,26,2,14
5,2,2,3,4
1,5,1,3,22
5,1,29,1,5
1,2,63,5,2
14,4,1,1,4
1,4,9,1,24
109,12,1,2,10
6,22,1,7,35
11,3,18,1,2
4,2,7,1,5
2,1,7,1,1
1,32,1,1,6
5,4,11,1,34
3,6,38,1,5
1,7,4,1,5
1,7,4,7,8
1,12,12,2,1
8,13,4,3,2
2,3,6,3,14
3,6,4,3,1
1,6,4,4,6
1,4,26,3,7
1,5,9,4,8
1,7,6,1,12
1,33,2,1,2
3,6,2,17,23
1,1,1,1,4
17,2,6,24,11
60,2,9,2,2
3,4,3,1,2
2,4,6,3,1
3,10,13,3,2
1,39,3,2,3
1,41,6,1,1
2,1,4,3,18
2,56,66,2,1
1,4,4,1,8
1,2,2,1,9
14,1,4,1,2
5,3,3,1,3
19,14,11,1,19
3,1,22,2,1
3,2,4,1,1
1,2,7,1,3
2,9,20,5,1
2,13,5,2,44
1,1,23,2,2
11,3,18,3,11
8,1,4,4,1
11,7,5,1,14
1,10,13,1,17
1,9,6,1,61
1,11,4,4,42
2,6,4,6,7
1,23,7,2,24
1,10,3,2,4
22,3,6,1,1
5,3,11,3,3
1,3,5,1,1
1,2,4,4,7
16,6,4,1,3
16,2,1,1,1
1,7,1,1,1
88,5,6,2,1
2,67,14,1,3
11,23,2,3,1
2,8,4,8,1
46,27,,4,3
1,3,,1,13
18,2,,1,249
3,1,,1,2
1,6,,9,1
9,1,,4,1
1,4,,3,1
17,1,,2,1
34,8,,1,1
44,9,,1,2
1,6,,1,1
7,1,,1,1
5,1,,4,2
15,4,,3,13
2,3,,3,1
5,6,,5,2
11,1,,7,1
34,3,,1,5
1,1,,2,3
24,2,,1,1
6,5,,2,1
1,17,,4,1
16,5,,1,1
37,4,,1,1
5,3,,1,1
5,2,,1,1
1,8,,1,1
26,2,,21,3
27,1,,1,1
1,55,,2,1
1,4,,1,4
4,7,,3,4
1,16,,1,22
31,7,,1,12
2,4,,4,1
60,1,,85,6
7,10,,2,19
1,1,,20,18
1,14,,2,7
6,1,,3,11
24,4,,5,1
4,4,,1,16
12,4,,2,4
13,2,,2,25
5,6,,17,1
2,7,,2,10
5,16,,1,10
6,9,,13,6
13,6,,4,5
2,13,,1,49
9,6,,1,3
25,4,,7,13
1,11,,1,4
32,30,,2,5
4,2,,4,2
2,7,,1,2
2,2,,4,20
1,7,,18,11
6,24,,5,1
2,12,,2,5
2,1,,3,49
3,3,,11,17
6,2,,2,2
11,5,,83,10
14,2,,6,1
1,6,,3,1
7,3,,14,5
7,1,,1,8
4,1,,6,10
5,1,,7,5
14,2,,2,6
4,3,,2,2
22,9,,9,1
5,10,,13,12
3,6,,2,1
1,1,,4,2
1,1,,1,13
5,13,,4,18
4,7,,1,5
2,1,,2,5
1,2,,4,2
6,15,,1,4
6,3,,2,6
1,14,,2,3
2,1,,2,33
1,1,,1,13
3,8,,13,6
4,2,,7,2
42,8,,3,2
7,4,,21,7
1,8,,1,44
5,9,,1,18
13,1,,4,35
5,1,,19,8
1,12,,6,16
12,7,,2,4
5,1,,2,1
3,7,,3,21
150,4,,1,1
5,8,,1,13
1,3,,2,7
3,4,,3,1
17,8,,3,3
4,1,,7,8
8,1,,1,5
6,3,,1,9
1,29,,18,6
4,38,,1,7
1,1,,1,127
5,3,,27,94
1,1,,1,3
6,9,,1,32
22,1,,6,10
1,1,,1,9
1,1,,4,8
7,1,,1,1
1,3,,7,9
1,8,,2,111
1,9,,4,1
1,4,,5,5
9,2,,3,14
25,5,,3,155
12,10,,5,20
44,2,,4,26
1,19,,1,53
4,1,,10,82
4,14,,2,77
1,5,,3,32
6,11,,2,2
8,1,,1,2
1,1,,3,8
3,1,,3,3
13,8,,1,47
1,2,,6,83
15,1,,7,3
5,10,,5,18
10,3,,5,4
1,6,,7,5
5,11,,1,22
4,1,,1,21
4,1,,52,6
3,4,,3,4
1,2,,1,10
16,2,,13,1
2,15,,4,1
8,1,,8,2
2,5,,5,1
5,13,,9,2
3,6,,6,5
1,2,,12,1
1,2,,3,2
1,1,,28,11
1,1,,1,9
1,1,,2,2
1,1,,1,16
19,1,,13,5
3,4,,1,1
3,2,,3,16
65,5,,4,11
3,1,,5,19
1,5,,2,59
8,12,,2,6
16,19,,1,16
1,1,,1,10
4,16,,11,16
19,25,,2,12
2,3,,3,15
2,3,,3,45
2,1,,2,1
2,8,,8,2
1,10,,2,13
4,7,,2,16
23,1,,1,36
50,10,,1,31
1,12,,17,1
2,1,,1,34
11,10,,1,3
3,30,,8,5
3,32,,2,1
1,3,,38,10
7,22,,8,46
2,3,,3,14
14,2,,3,1
2,11,,2,30
2,1,,12,7
34,2,,1,1
7,4,,24,8
2,20,,4,6
1,1,,16,3
2,11,,82,1
23,4,,2,1
1,3,,3,7
23,2,,5,12
1,2,,1,16
1,2,,1,6
1,4,,4,23
1,1,,2,5
17,16,,1,1
2,2,,4,7
29,3,,2,1
14,1,,2,5
2,15,,13,3
4,7,,1,11
6,2,,2,29
4,5,,1,8
4,4,,3,12
2,3,,1,32
2,3,,1,10
2,2,,7,1
1,6,,4,9
19,3,,6,1
13,8,,3,33
6,3,,3,12
4,64,,3,4
3,34,,8,48
1,3,,9,8
9,7,,2,17
2,11,,1,15
11,1,,11,22
1,14,,10,14
4,6,,3,9
5,1,,1,2
11,2,,3,6
1,3,,3,15
9,4,,152,10
7,1,,7,8
10,19,,13,62
11,2,,1,4
1,6,,1,5
7,13,,2,32
2,2,,2,34
2,10,,16,8
9,13,,6,7
1,1,,1,27
10,4,,15,24
2,6,,1,29
3,1,,1,15
4,20,,1,37
1,2,,2,3
1,4,,8,7
3,18,,1,10
1,2,,2,3
2,13,,2,1
2,11,,1,9
1,1,,14,1
4,5,,2,4
2,1,,2,4
41,7,,3,9
9,8,,10,9
1,8,,1,4
6,4,,2,153
1,27,,1,15
4,1,,1,1
2,5,,5,3
1,6,,1,4
64,8,,10,12
5,11,,1,2
1,1,,1,54
9,5,,1,66
15,10,,1,1
2,2,,4,1
16,13,,2,1
4,18,,1,18
4,1,,3,68
1,2,,67,8
11,3,,2,48
1,3,,10,1
1,1,,1,42
1,3,,4,22
1,9,,5,5
3,2,,4,17
1,20,,1,1
1,3,,5,39
3,5,,1,1
1,28,,2,57
1,4,,2,18
15,2,,13,4
1,1,,1,7
4,7,,1,17
35,7,,5,2
2,1,,2,6
45,5,,3,6
7,1,,16,12
2,5,,2,4
5,1,,3,3
1,3,,5,1
10,3,,2,1
2,1,,1,26
10,19,,3,8
8,4,,7,2
2,5,,13,16
17,3,,1,13
16,3,,3,12
3,6,,4,7
4,7,,2,35
1,10,,55,8
1,2,,1,9
3,3,,5,8
2,6,,1,1
1,4,,18,3
5,3,,5,1
5,2,,2,6
9,18,,2,9
9,3,,3,1
10,1,,1,2
1,3,,2,2
19,15,,2,46
3,10,,1,1
1,38,,1,3
4,8,,1,1
1,44,,2,8
4,8,,5,39
2,2,,2,3
1,46,,1,5
1,12,,1,8
2,2,,2,6
23,4,,1,36
17,1,,1,1
1,7,,2,3
31,18,,1,2
1,1,,4,4
7,4,,4,5
4,4,,1,1
6,7,,1,1
1,18,,1,19
1,1,,2,93
2,3,,23,3
1,9,,2,3
3,15,,4,3
12,4,,14,1
2,7,,1,5
9,3,,1,6
2,15,,15,6
3,3,,1,108
2,6,,2,11
16,2,,3,1
41,2,,9,5
10,3,,1,13
4,1,,7,1
1,1,,2,1
49,4,,4,56
14,7,,1,5
2,6,,1,16
16,5,,8,35
2,4,,30,4
25,3,,2,1
44,2,,1,42
24,10,,1,52
1,1,,3,3
2,6,,11,12
9,59,,1,5
18,29,,5,1
1,10,,2,2
11,13,,2,2
1,3,,1,1
11,3,,6,4
15,10,,9,3
7,2,,1,6
2,2,,1,33
2,11,,5,5
47,7,,10,1
10,4,,2,2
2,3,,3,10
25,9,,1,18
16,1,,1,33
1,2,,2,41
11,2,,3,29
2,9,,1,1
36,6,,4,6
8,5,,3,4
1,6,,7,11
14,1,,6,13
18,4,,6,11
2,4,,4,3
2,4,,1,10
12,1,,8,1
8,2,,1,34
2,2,,3,1
1,48,,3,7
1,7,,1,1
18,17,,2,1
1,19,,9,19
2,4,,2,1
5,4,,1,7
40,5,,1,4
10,4,,1,3
16,3,,4,9
1,6,,2,14
8,5,,1,5
2,1,,3,1
1,4,,3,2
2,1,,1,6
3,2,,1,30
46,3,,3,10
1,5,,8,4
1,9,,1,23
7,5,,2,22
28,3,,24,11
1,22,,1,3
5,7,,1,1
10,4,,2,15
6,6,,4,7
1,4,,5,8
16,9,,3,3
4,4,,7,4
6,3,,7,2
1,19,,1,7
6,5,,1,6
6,7,,9,4
12,4,,3,1
160,7,,1,34
6,6,,6,2
16,1,,4,1
16,4,,4,5
1,6,,2,7
1,1,,1,1
2,1,,1,38
23,1,,17,1
1,1,,1,1
3,9,,2,11
3,2,,1,21
13,1,,45,37
18,1,,1,6
51,4,,1,7
1,7,,1,4
3,6,,4,8
2,13,,9,1
3,7,,1,6
23,3,,4,21
5,5,,3,3
52,10,,4,37
24,20,,42,1
1,35,,2,3
6,2,,3,20
3,4,,5,3
5,6,,4,1
6,16,,3,14
2,18,,4,11
1,18,,3,4
1,9,,1,4
2,6,,3,1
7,3,,2,11
3,19,,1,5
9,4,,1,21
28,10,,1,2
12,1,,3,16
2,1,,2,1
3,2,,7,3
7,15,,2,1
5,18,,4,1
33,1,,3,8
1,14,,1,12
1,31,,6,7
1,27,,1,2
4,41,,8,2
33,2,,1,8
63,5,,1,10
4,2,,4,39
5,25,,3,4
3,6,,2,3
34,2,,11,36
1,5,,2,4
11,9,,1,1
6,12,,19,14
14,1,,2,5
43,3,,3,1
63,2,,6,7
1,13,,4,10
2,9,,3,36
9,2,,1,2
7,12,,54,2
8,5,,15,4
1,15,,1,44
6,7,,2,2
1,6,,1,7
19,6,,6,14
2,8,,1,23
31,2,,1,1
5,7,,2,20
6,3,,2,14
23,6,,3,6
44,6,,1,10
3,2,,2,12
2,5,,1,6
1,5,,1,1
45,4,,1,6
14,95,,1,2
1,36,,6,4
2,7,,1,12
3,23,,10,30
1,2,,1,3
59,2,,1,2
90,6,,1,3
14,11,,2,1
3,14,,7,5
83,1,,9,17
5,13,,2,1
15,2,,3,10
14,6,,2,9
4,9,,5,1
4,2,,1,7
43,4,,30,29
1,11,,1,14
11,2,,1,9
26,11,,3,7
9,16,,8,1
35,7,,1,1
14,1,,4,1
2,2,,2,1
30,4,,135,2
13,17,,1,4
1,4,,2,2
11,6,,4,5
1,7,,6,5
3,1,,1,33
3,11,,2,5
10,9,,1,3
2,3,,6,1
1,51,,3,8
20,2,,2,5
1,15,,2,1
2,24,,27,7
2,12,,2,63
1,8,,3,31
19,3,,1,12
7,4,,2,7
4,8,,1,21
5,4,,3,1
10,1,,7,32
15,15,,9,12
6,2,,2,1
3,6,,3,1
8,5,,1,1
3,17,,55,12
1,8,,1,24
6,11,,1,5
16,23,,4,55
6,2,,7,1
9,4,,4,11
4,10,,1,1
210,43,,5,1
11,2,,4,1
1,6,,3,2
23,3,,4,1
4,7,,1,1
2,25,,1,1
4,18,,5,1
11,4,,5,1
2,4,,3,11
1,9,,4,1
1,4,,1,3
1,1,,27,1
1,3,,2,1
11,1,,1,2
1,1,,2,1
1,3,,2,1
1,1,,1,5
1,1,,2,1
1,1,,2,1
1,1,,1,1
12,1,,6,1
1,1,,1,1
35,1,,1,1
97,1,,1,1
1,1,,1,35
3,1,,2,1
1,1,,3,1
6,1,,1,29
1,1,,30,1
1,2,,1,1
13,9,,1,3
13,8,,2,56
3,9,,12,60
7,2,,10,12
3,12,,3,5
2,2,,3,9
3,,,1,38
1,,,8,1
2,,,1,24
1,,,1,12
4,,,1,12
1,,,1,2
2,,,2,1
14,,,5,1
1,,,8,3
1,,,2,14
2,,,1,8
2,,,1,5
3,,,9,21
3,,,2,7
24,,,3,1
2,,,2,3
5,,,2,1
1,,,1,9
5,,,1,4
68,,,4,6
3,,,1,10
2,,,1,10
2,,,5,3
20,,,4,1
6,,,1,11
14,,,2,2
1,,,2,20
3,,,2,2
10,,,4,3
5,,,2,1
1,,,3,6
22,,,4,2
2,,,1,3
26,,,2,11
2,,,1,1
4,,,3,45
4,,,1,3
7,,,1,11
1,,,2,20
1,,,2,2
3,,,1,10
13,,,10,1
1,,,5,30
7,,,1,3
4,,,7,10
5,,,3,16
39,,,14,6
3,,,5,2
3,,,6,4
2,,,2,1
1,,,2,15
18,,,1,1
10,,,3,1
1,,,22,18
2,,,1,1
1,,,1,32
1,,,5,6
1,,,1,58
10,,,1,5
1,,,1,6
32,,,2,2
6,,,1,13
1,,,2,13
1,,,2,2
18,,,1,6
20,,,6,7
1,,,3,71
12,,,4,16
3,,,33,10
5,,,1,4
4,,,4,4
1,,,1,5
2,,,3,3
3,,,3,1
2,,,4,2
20,,,4,2
14,,,2,3
25,,,1,25
7,,,1,61
2,,,2,17
3,,,1,2
3,,,9,27
1,,,1,102
5,,,1,3
3,,,1,1
1,,,2,7
3,,,2,3
9,,,1,1
5,,,2,1
10,,,2,4
1,,,3,14
1,,,24,57
3,,,1,1
7,,,1,5
6,,,2,14
17,,,70,16
2,,,4,22
7,,,13,137
4,,,14,1
3,,,1,4
2,,,5,15
1,,,32,4
3,,,5,119
1,,,1,42
3,,,7,10
4,,,1,4
2,,,3,18
8,,,1,2
4,,,1,1
1,,,1,11
6,,,1,7
34,,,3,5
8,,,1,5
1,,,5,4
8,,,1,119
4,,,1,18
4,,,1,30
1,,,1,19
89,,,1,47
4,,,5,17
3,,,9,7
13,,,1,1
1,,,1,26
3,,,3,1
3,,,3,1
6,,,3,3
2,,,9,6
1,,,13,13
2,,,2,2
1,,,1,2
3,,,3,5
13,,,2,3
1,,,5,2
1,,,2,2
3,,,14,2
16,,,1,20
1,,,4,1
1,,,1,1
1,,,2,10
10,,,4,2
12,,,2,26
1,,,3,2
6,,,40,1
41,,,3,8
5,,,19,1
4,,,5,6
6,,,4,6
5,,,9,6
2,,,4,1
2,,,1,7
5,,,9,11
24,,,1,6
1,,,3,14
18,,,3,5
1,,,1,19
1,,,1,11
1,,,10,1
3,,,1,5
4,,,2,2
5,,,1,2
6,,,1,16
16,,,1,7
5,,,4,39
1,,,2,14
4,,,1,2
1,,,1,42
1,,,1,17
2,,,1,9
2,,,2,28
1,,,2,15
5,,,3,1
1,,,14,2
1,,,1,31
2,,,4,7
17,,,2,9
1,,,7,2
1,,,1,3
2,,,1,1
60,,,1,9
12,,,2,2
5,,,1,11
23,,,3,27
4,,,2,23
11,,,2,3
1,,,10,19
1,,,3,17
2,,,2,10
5,,,1,137
2,,,1,6
2,,,4,1
16,,,2,31
40,,,1,8
4,,,2,6
10,,,7,32
4,,,1,50
2,,,79,1101
1,,,1,1
1,,,9,5
1,,,3,2
1,,,4,3
1,,,1,22
4,,,1,4
2,,,4,1
12,,,1,49
6,,,2,3
2,,,4,5
41,,,12,1
10,,,2,24
2,,,15,3
2,,,3,2
1,,,5,27
23,,,4,28
1,,,2,7
13,,,6,3
2,,,1,6
8,,,5,3
1,,,1,64
35,,,1,1
1,,,1,9
11,,,5,2
3,,,6,5
16,,,6,11
10,,,5,52
2,,,3,33
2,,,2,4
7,,,52,3
7,,,3,7
17,,,1,1
11,,,3,25
3,,,6,9
5,,,2,48
5,,,3,1
2,,,1,21
1,,,4,3
11,,,2,11
1,,,1,6
6,,,3,2
6,,,5,1
2,,,3,20
8,,,1,1
19,,,8,5
4,,,11,1
16,,,1,1
1,,,2,1
8,,,2,17
2,,,3,36
1,,,3,13
5,,,11,5
6,,,2,1
1,,,1,28
13,,,1,11
1,,,1,47
4,,,3,43
3,,,1,1
1,,,1,1
2,,,1,4
1,,,9,4
4,,,8,106
2,,,5,3
2,,,8,5
5,,,1,2
1,,,1,7
4,,,2,41
50,,,2,1
4,,,2,5
1,,,58,32
1,,,1,3
1,,,1,3
5,,,2,4
2,,,5,1
110,,,8,13
4,,,20,12
3,,,3,30
1,,,1,5
1,,,5,7
13,,,19,7
13,,,3,7
2,,,3,12
21,,,1,15
6,,,1,7
2,,,1,3
2,,,5,1
1,,,4,39
7,,,1,35
1,,,13,12
1,,,4,5
1,,,1,48
1,,,8,2
1,,,4,1
2,,,4,10
1,,,3,4
1,,,2,1
1,,,2,14
2,,,2,6
1,,,1,5
1,,,3,4
1,,,2,3
1,,,5,1
1,,,1,1
1,,,9,1
2,,,4,27
38,,,3,1
1,,,3,23
42,,,3,1
15,,,1,2
2,,,1,3
2,,,3,4
,,,1,3
,,,3,1
,,,16,41
,,,2,35
,,,4,7
,,,3,2
,,,1,14
,,,4,2
,,,3,57
,,,11,4
,,,4,1
,,,6,4
,,,2,1
,,,5,8
,,,33,7
,,,2,2
,,,1,2
,,,1,5
,,,1,1
,,,3,16
,,,3,26
,,,1,1
,,,8,2
,,,2,17
,,,5,14
,,,11,5
,,,4,1
,,,7,12
,,,5,9
,,,7,22
,,,21,3
,,,1,3
,,,7,1
,,,4,7
,,,7,2
,,,5,5
,,,3,17
,,,2,1
,,,9,13
,,,5,7
,,,9,12
,,,3,1
,,,2,1
,,,1,1
,,,2,98
,,,2,2
,,,3,43
,,,18,19
,,,1,2
,,,4,1
,,,4,2
,,,3,1
,,,3,1
,,,5,1
,,,3,20
,,,1,3
,,,1,1
,,,2,1
,,,8,4
,,,4,6
,,,13,2
,,,3,4
,,,1,1
,,,2,48
,,,5,11
,,,1,2
,,,81,4
,,,4,8
,,,3,8
,,,5,1
,,,2,20
,,,7,5
,,,39,1
,,,2,1
,,,1,8
,,,2,1
,,,7,1
,,,3,8
,,,1,1
,,,4,3
,,,4,3
,,,2,8
,,,3,1
,,,1,2
,,,1,1
,,,2,3
,,,3,2
,,,1,1
,,,1,1
,,,4,4
,,,18,1
,,,12,1
,,,1,8
,,,5,1
,,,2,1
,,,2,2
,,,6,5
,,,10,1
,,,1,43
,,,2,1
,,,4,1
,,,3,7
,,,2,3
,,,4,1
,,,7,2
,,,17,51
,,,15,4
,,,4,12
,,,1,1
,,,5,1
,,,1,2
,,,5,12
,,,4,62
,,,17,1
,,,5,9
,,,12,2
,,,1,1
,,,17,15
